action step s srep nrtr i bs s_ab fs ls r rrep fr lr br r_ab recv T k l
- 0 0 0 0 0 false false false false 0 0 false false false false false false 0 0
[NewFile] 1 1 0 0 1 false false false false 0 0 false false false false false true 0 0
[aF] 2 2 0 0 1 false false true false 0 0 false false false false false true 1 0
[aG] 3 2 0 0 1 false false true false 1 0 true false false false true true 0 0
receiver 4 2 0 0 1 false false true false 2 0 true false false false true true 0 0
receiver 5 2 0 0 1 false false true false 3 1 true false false false true true 0 0
[aA] 6 2 0 0 1 false false true false 4 1 true false false true true true 0 1
[aB] 7 4 0 0 1 false true true false 4 1 true false false true true true 0 0
sender 8 1 0 0 2 false true true false 4 1 true false false true true true 0 0
[aF] 9 2 0 0 2 true true false false 4 1 true false false true true true 2 0
[TO_Msg] 10 3 0 0 2 true true false false 4 1 true false false true true true 0 0
[aF] 11 2 0 1 2 true true false false 4 1 true false false true true true 1 0
[aG] 12 2 0 1 2 true true false false 2 1 false false true true true true 0 0
receiver 13 2 0 1 2 true true false false 3 2 false false true true true true 0 0
[aA] 14 2 0 1 2 true true false false 4 2 false false true false true true 0 1
[aB] 15 4 0 1 2 true false false false 4 2 false false true false true true 0 0
sender 16 1 0 1 3 true false false false 4 2 false false true false true true 0 0
[aF] 17 2 0 0 3 false false false false 4 2 false false true false true true 1 0
[aG] 18 2 0 0 3 false false false false 2 2 false false false false true true 0 0
receiver 19 2 0 0 3 false false false false 3 2 false false false false true true 0 0
[aA] 20 2 0 0 3 false false false false 4 2 false false false true true true 0 1
[aB] 21 4 0 0 3 false true false false 4 2 false false false true true true 0 0
sender 22 1 0 0 4 false true false false 4 2 false false false true true true 0 0
[aF] 23 2 0 0 4 true true false false 4 2 false false false true true true 1 0
[aG] 24 2 0 0 4 true true false false 2 2 false false true true true true 0 0
receiver 25 2 0 0 4 true true false false 3 2 false false true true true true 0 0
[aA] 26 2 0 0 4 true true false false 4 2 false false true false true true 0 1
[aB] 27 4 0 0 4 true false false false 4 2 false false true false true true 0 0
sender 28 1 0 0 5 true false false false 4 2 false false true false true true 0 0
[aF] 29 2 0 0 5 false false false false 4 2 false false true false true true 1 0
[aG] 30 2 0 0 5 false false false false 2 2 false false false false true true 0 0
receiver 31 2 0 0 5 false false false false 3 2 false false false false true true 0 0
[aA] 32 2 0 0 5 false false false false 4 2 false false false true true true 0 1
[aB] 33 4 0 0 5 false true false false 4 2 false false false true true true 0 0
sender 34 1 0 0 6 false true false false 4 2 false false false true true true 0 0
[aF] 35 2 0 0 6 true true false false 4 2 false false false true true true 1 0
[aG] 36 2 0 0 6 true true false false 2 2 false false true true true true 0 0
receiver 37 2 0 0 6 true true false false 3 2 false false true true true true 0 0
[aA] 38 2 0 0 6 true true false false 4 2 false false true false true true 0 1
[aB] 39 4 0 0 6 true false false false 4 2 false false true false true true 0 0
sender 40 1 0 0 7 true false false false 4 2 false false true false true true 0 0
[aF] 41 2 0 0 7 false false false false 4 2 false false true false true true 1 0
[aG] 42 2 0 0 7 false false false false 2 2 false false false false true true 0 0
receiver 43 2 0 0 7 false false false false 3 2 false false false false true true 0 0
[aA] 44 2 0 0 7 false false false false 4 2 false false false true true true 0 1
[aB] 45 4 0 0 7 false true false false 4 2 false false false true true true 0 0
sender 46 1 0 0 8 false true false false 4 2 false false false true true true 0 0
[aF] 47 2 0 0 8 true true false false 4 2 false false false true true true 1 0
[aG] 48 2 0 0 8 true true false false 2 2 false false true true true true 0 0
receiver 49 2 0 0 8 true true false false 3 2 false false true true true true 0 0
[aA] 50 2 0 0 8 true true false false 4 2 false false true false true true 0 1
[aB] 51 4 0 0 8 true false false false 4 2 false false true false true true 0 0
sender 52 1 0 0 9 true false false false 4 2 false false true false true true 0 0
[aF] 53 2 0 0 9 false false false false 4 2 false false true false true true 1 0
[aG] 54 2 0 0 9 false false false false 2 2 false false false false true true 0 0
receiver 55 2 0 0 9 false false false false 3 2 false false false false true true 0 0
[aA] 56 2 0 0 9 false false false false 4 2 false false false true true true 0 1
[aB] 57 4 0 0 9 false true false false 4 2 false false false true true true 0 0
sender 58 1 0 0 10 false true false false 4 2 false false false true true true 0 0
[aF] 59 2 0 0 10 true true false false 4 2 false false false true true true 1 0
[aG] 60 2 0 0 10 true true false false 2 2 false false true true true true 0 0
receiver 61 2 0 0 10 true true false false 3 2 false false true true true true 0 0
[aA] 62 2 0 0 10 true true false false 4 2 false false true false true true 0 1
[aB] 63 4 0 0 10 true false false false 4 2 false false true false true true 0 0
sender 64 1 0 0 11 true false false false 4 2 false false true false true true 0 0
[aF] 65 2 0 0 11 false false false false 4 2 false false true false true true 1 0
[aG] 66 2 0 0 11 false false false false 2 2 false false false false true true 0 0
receiver 67 2 0 0 11 false false false false 3 2 false false false false true true 0 0
[aA] 68 2 0 0 11 false false false false 4 2 false false false true true true 0 1
[aB] 69 4 0 0 11 false true false false 4 2 false false false true true true 0 0
sender 70 1 0 0 12 false true false false 4 2 false false false true true true 0 0
[aF] 71 2 0 0 12 true true false false 4 2 false false false true true true 1 0
[aG] 72 2 0 0 12 true true false false 2 2 false false true true true true 0 0
receiver 73 2 0 0 12 true true false false 3 2 false false true true true true 0 0
[aA] 74 2 0 0 12 true true false false 4 2 false false true false true true 0 1
[aB] 75 4 0 0 12 true false false false 4 2 false false true false true true 0 0
sender 76 1 0 0 13 true false false false 4 2 false false true false true true 0 0
[aF] 77 2 0 0 13 false false false false 4 2 false false true false true true 1 0
[aG] 78 2 0 0 13 false false false false 2 2 false false false false true true 0 0
receiver 79 2 0 0 13 false false false false 3 2 false false false false true true 0 0
[aA] 80 2 0 0 13 false false false false 4 2 false false false true true true 0 1
[aB] 81 4 0 0 13 false true false false 4 2 false false false true true true 0 0
sender 82 1 0 0 14 false true false false 4 2 false false false true true true 0 0
[aF] 83 2 0 0 14 true true false false 4 2 false false false true true true 1 0
[aG] 84 2 0 0 14 true true false false 2 2 false false true true true true 0 0
receiver 85 2 0 0 14 true true false false 3 2 false false true true true true 0 0
[aA] 86 2 0 0 14 true true false false 4 2 false false true false true true 0 1
[aB] 87 4 0 0 14 true false false false 4 2 false false true false true true 0 0
sender 88 1 0 0 15 true false false false 4 2 false false true false true true 0 0
[aF] 89 2 0 0 15 false false false false 4 2 false false true false true true 1 0
[aG] 90 2 0 0 15 false false false false 2 2 false false false false true true 0 0
receiver 91 2 0 0 15 false false false false 3 2 false false false false true true 0 0
[aA] 92 2 0 0 15 false false false false 4 2 false false false true true true 0 1
[aB] 93 4 0 0 15 false true false false 4 2 false false false true true true 0 0
sender 94 1 0 0 16 false true false false 4 2 false false false true true true 0 0
[aF] 95 2 0 0 16 true true false false 4 2 false false false true true true 1 0
[aG] 96 2 0 0 16 true true false false 2 2 false false true true true true 0 0
receiver 97 2 0 0 16 true true false false 3 2 false false true true true true 0 0
[aA] 98 2 0 0 16 true true false false 4 2 false false true false true true 0 1
[aB] 99 4 0 0 16 true false false false 4 2 false false true false true true 0 0
sender 100 1 0 0 17 true false false false 4 2 false false true false true true 0 0
[aF] 101 2 0 0 17 false false false false 4 2 false false true false true true 1 0
[aG] 102 2 0 0 17 false false false false 2 2 false false false false true true 0 0
receiver 103 2 0 0 17 false false false false 3 2 false false false false true true 0 0
[aA] 104 2 0 0 17 false false false false 4 2 false false false true true true 0 2
[TO_Ack] 105 3 0 0 17 false false false false 4 2 false false false true true true 0 0
[aF] 106 2 0 1 17 false false false false 4 2 false false false true true true 1 0
[aG] 107 2 0 1 17 false false false false 2 2 false false false true true true 0 0
[aA] 108 2 0 1 17 false false false false 4 2 false false false true true true 0 1
[aB] 109 4 0 1 17 false true false false 4 2 false false false true true true 0 0
sender 110 1 0 1 18 false true false false 4 2 false false false true true true 0 0
[aF] 111 2 0 0 18 true true false false 4 2 false false false true true true 1 0
[aG] 112 2 0 0 18 true true false false 2 2 false false true true true true 0 0
receiver 113 2 0 0 18 true true false false 3 2 false false true true true true 0 0
[aA] 114 2 0 0 18 true true false false 4 2 false false true false true true 0 1
[aB] 115 4 0 0 18 true false false false 4 2 false false true false true true 0 0
sender 116 1 0 0 19 true false false false 4 2 false false true false true true 0 0
[aF] 117 2 0 0 19 false false false false 4 2 false false true false true true 1 0
[aG] 118 2 0 0 19 false false false false 2 2 false false false false true true 0 0
receiver 119 2 0 0 19 false false false false 3 2 false false false false true true 0 0
[aA] 120 2 0 0 19 false false false false 4 2 false false false true true true 0 1
[aB] 121 4 0 0 19 false true false false 4 2 false false false true true true 0 0
sender 122 1 0 0 20 false true false false 4 2 false false false true true true 0 0
[aF] 123 2 0 0 20 true true false false 4 2 false false false true true true 1 0
[aG] 124 2 0 0 20 true true false false 2 2 false false true true true true 0 0
receiver 125 2 0 0 20 true true false false 3 2 false false true true true true 0 0
[aA] 126 2 0 0 20 true true false false 4 2 false false true false true true 0 1
[aB] 127 4 0 0 20 true false false false 4 2 false false true false true true 0 0
sender 128 1 0 0 21 true false false false 4 2 false false true false true true 0 0
[aF] 129 2 0 0 21 false false false false 4 2 false false true false true true 1 0
[aG] 130 2 0 0 21 false false false false 2 2 false false false false true true 0 0
receiver 131 2 0 0 21 false false false false 3 2 false false false false true true 0 0
[aA] 132 2 0 0 21 false false false false 4 2 false false false true true true 0 1
[aB] 133 4 0 0 21 false true false false 4 2 false false false true true true 0 0
sender 134 1 0 0 22 false true false false 4 2 false false false true true true 0 0
[aF] 135 2 0 0 22 true true false false 4 2 false false false true true true 1 0
[aG] 136 2 0 0 22 true true false false 2 2 false false true true true true 0 0
receiver 137 2 0 0 22 true true false false 3 2 false false true true true true 0 0
[aA] 138 2 0 0 22 true true false false 4 2 false false true false true true 0 1
[aB] 139 4 0 0 22 true false false false 4 2 false false true false true true 0 0
sender 140 1 0 0 23 true false false false 4 2 false false true false true true 0 0
[aF] 141 2 0 0 23 false false false false 4 2 false false true false true true 1 0
[aG] 142 2 0 0 23 false false false false 2 2 false false false false true true 0 0
receiver 143 2 0 0 23 false false false false 3 2 false false false false true true 0 0
[aA] 144 2 0 0 23 false false false false 4 2 false false false true true true 0 1
[aB] 145 4 0 0 23 false true false false 4 2 false false false true true true 0 0
sender 146 1 0 0 24 false true false false 4 2 false false false true true true 0 0
[aF] 147 2 0 0 24 true true false false 4 2 false false false true true true 1 0
[aG] 148 2 0 0 24 true true false false 2 2 false false true true true true 0 0
receiver 149 2 0 0 24 true true false false 3 2 false false true true true true 0 0
[aA] 150 2 0 0 24 true true false false 4 2 false false true false true true 0 1
[aB] 151 4 0 0 24 true false false false 4 2 false false true false true true 0 0
sender 152 1 0 0 25 true false false false 4 2 false false true false true true 0 0
[aF] 153 2 0 0 25 false false false false 4 2 false false true false true true 1 0
[aG] 154 2 0 0 25 false false false false 2 2 false false false false true true 0 0
receiver 155 2 0 0 25 false false false false 3 2 false false false false true true 0 0
[aA] 156 2 0 0 25 false false false false 4 2 false false false true true true 0 1
[aB] 157 4 0 0 25 false true false false 4 2 false false false true true true 0 0
sender 158 1 0 0 26 false true false false 4 2 false false false true true true 0 0
[aF] 159 2 0 0 26 true true false false 4 2 false false false true true true 1 0
[aG] 160 2 0 0 26 true true false false 2 2 false false true true true true 0 0
receiver 161 2 0 0 26 true true false false 3 2 false false true true true true 0 0
[aA] 162 2 0 0 26 true true false false 4 2 false false true false true true 0 1
[aB] 163 4 0 0 26 true false false false 4 2 false false true false true true 0 0
sender 164 1 0 0 27 true false false false 4 2 false false true false true true 0 0
[aF] 165 2 0 0 27 false false false false 4 2 false false true false true true 1 0
[aG] 166 2 0 0 27 false false false false 2 2 false false false false true true 0 0
receiver 167 2 0 0 27 false false false false 3 2 false false false false true true 0 0
[aA] 168 2 0 0 27 false false false false 4 2 false false false true true true 0 1
[aB] 169 4 0 0 27 false true false false 4 2 false false false true true true 0 0
sender 170 1 0 0 28 false true false false 4 2 false false false true true true 0 0
[aF] 171 2 0 0 28 true true false false 4 2 false false false true true true 1 0
[aG] 172 2 0 0 28 true true false false 2 2 false false true true true true 0 0
receiver 173 2 0 0 28 true true false false 3 2 false false true true true true 0 0
[aA] 174 2 0 0 28 true true false false 4 2 false false true false true true 0 1
[aB] 175 4 0 0 28 true false false false 4 2 false false true false true true 0 0
sender 176 1 0 0 29 true false false false 4 2 false false true false true true 0 0
[aF] 177 2 0 0 29 false false false false 4 2 false false true false true true 1 0
[aG] 178 2 0 0 29 false false false false 2 2 false false false false true true 0 0
receiver 179 2 0 0 29 false false false false 3 2 false false false false true true 0 0
[aA] 180 2 0 0 29 false false false false 4 2 false false false true true true 0 1
[aB] 181 4 0 0 29 false true false false 4 2 false false false true true true 0 0
sender 182 1 0 0 30 false true false false 4 2 false false false true true true 0 0
[aF] 183 2 0 0 30 true true false false 4 2 false false false true true true 1 0
[aG] 184 2 0 0 30 true true false false 2 2 false false true true true true 0 0
receiver 185 2 0 0 30 true true false false 3 2 false false true true true true 0 0
[aA] 186 2 0 0 30 true true false false 4 2 false false true false true true 0 1
[aB] 187 4 0 0 30 true false false false 4 2 false false true false true true 0 0
sender 188 1 0 0 31 true false false false 4 2 false false true false true true 0 0
[aF] 189 2 0 0 31 false false false false 4 2 false false true false true true 1 0
[aG] 190 2 0 0 31 false false false false 2 2 false false false false true true 0 0
receiver 191 2 0 0 31 false false false false 3 2 false false false false true true 0 0
[aA] 192 2 0 0 31 false false false false 4 2 false false false true true true 0 1
[aB] 193 4 0 0 31 false true false false 4 2 false false false true true true 0 0
sender 194 1 0 0 32 false true false false 4 2 false false false true true true 0 0
[aF] 195 2 0 0 32 true true false false 4 2 false false false true true true 1 0
[aG] 196 2 0 0 32 true true false false 2 2 false false true true true true 0 0
receiver 197 2 0 0 32 true true false false 3 2 false false true true true true 0 0
[aA] 198 2 0 0 32 true true false false 4 2 false false true false true true 0 1
[aB] 199 4 0 0 32 true false false false 4 2 false false true false true true 0 0
sender 200 1 0 0 33 true false false false 4 2 false false true false true true 0 0
[aF] 201 2 0 0 33 false false false false 4 2 false false true false true true 1 0
[aG] 202 2 0 0 33 false false false false 2 2 false false false false true true 0 0
receiver 203 2 0 0 33 false false false false 3 2 false false false false true true 0 0
[aA] 204 2 0 0 33 false false false false 4 2 false false false true true true 0 1
[aB] 205 4 0 0 33 false true false false 4 2 false false false true true true 0 0
sender 206 1 0 0 34 false true false false 4 2 false false false true true true 0 0
[aF] 207 2 0 0 34 true true false false 4 2 false false false true true true 1 0
[aG] 208 2 0 0 34 true true false false 2 2 false false true true true true 0 0
receiver 209 2 0 0 34 true true false false 3 2 false false true true true true 0 0
[aA] 210 2 0 0 34 true true false false 4 2 false false true false true true 0 1
[aB] 211 4 0 0 34 true false false false 4 2 false false true false true true 0 0
sender 212 1 0 0 35 true false false false 4 2 false false true false true true 0 0
[aF] 213 2 0 0 35 false false false false 4 2 false false true false true true 1 0
[aG] 214 2 0 0 35 false false false false 2 2 false false false false true true 0 0
receiver 215 2 0 0 35 false false false false 3 2 false false false false true true 0 0
[aA] 216 2 0 0 35 false false false false 4 2 false false false true true true 0 1
